order_id,customer_id,product_id,quantity,price,order_date
ORDER10395,CUST0093,P0043,2,1305509,2024-10-28 02:55:08
ORDER10396,CUST0094,P0189,5,1091976,2024-11-13 14:36:43
ORDER10397,CUST0094,P0038,1,1365584,2024-03-03 00:14:23
ORDER10398,CUST0094,P0163,10,187699,2024-05-09 08:20:03
ORDER10399,CUST0094,P0010,3,665409,2024-05-23 00:38:55
ORDER10400,CUST0094,P0239,10,458782,2023-06-30 16:43:58
ORDER10401,CUST0094,P0020,5,825829,2023-02-28 15:57:22
ORDER10402,CUST0094,P0283,1,1144387,2024-12-13 12:32:23
ORDER10403,CUST0094,P0246,10,1181798,2023-07-29 21:25:15
ORDER10404,CUST0094,P0111,5,927405,2023-03-19 19:55:20
ORDER10405,CUST0094,P0140,1,245215,2024-08-28 16:50:25
ORDER10406,CUST0094,P0179,1,397102,2025-04-02 11:16:36
ORDER10407,CUST0094,P0049,1,238811,2024-03-27 07:00:25
ORDER10408,CUST0094,P0116,2,964406,2024-01-21 18:05:52
ORDER10409,CUST0094,P0092,1,201319,2023-11-21 02:08:07
ORDER10410,CUST0094,P0013,3,162104,2024-09-17 19:16:10
ORDER10411,CUST0094,P0195,2,971834,2023-10-09 13:07:59
ORDER10412,CUST0094,P0002,2,310200,2024-06-25 06:51:27
ORDER10413,CUST0094,P0184,5,582722,2024-09-24 06:33:43
ORDER10414,CUST0094,P0283,1,1144387,2024-07-10 04:38:17
ORDER10415,CUST0094,P0297,2,16103,2024-07-12 05:18:28
ORDER10416,CUST0095,P0208,2,722054,2024-05-30 17:41:24
ORDER10417,CUST0095,P0156,3,101288,2024-03-13 00:35:55
ORDER10418,CUST0095,P0059,3,525670,2024-03-03 21:29:22
ORDER10419,CUST0096,P0206,5,464365,2024-01-30 19:09:52
ORDER10420,CUST0096,P0164,2,419885,2024-02-23 01:57:20
ORDER10421,CUST0097,P0161,1,898110,2023-03-05 14:23:46
ORDER10422,CUST0097,P0192,3,666458,2025-03-01 01:27:21
ORDER10423,CUST0098,P0123,10,933476,2023-07-27 00:00:13
ORDER10424,CUST0098,P0229,1,522467,2024-07-04 09:50:07
ORDER10425,CUST0098,P0127,10,1080254,2024-07-27 12:03:51
ORDER10426,CUST0098,P0241,1,921383,2025-01-30 13:49:32
ORDER10427,CUST0098,P0013,5,162104,2024-01-27 12:58:39
ORDER10428,CUST0098,P0204,10,154780,2024-08-28 03:10:32
ORDER10429,CUST0098,P0050,2,113369,2024-10-17 23:41:26
ORDER10430,CUST0098,P0300,1,136877,2023-03-13 03:14:18
ORDER10431,CUST0098,P0002,10,310200,2024-05-03 13:20:23
ORDER10432,CUST0098,P0290,10,880359,2023-08-21 15:58:35
ORDER10433,CUST0099,P0126,3,139260,2025-03-11 00:31:25
ORDER10434,CUST0099,P0189,10,1091976,2024-01-25 22:32:49
ORDER10435,CUST0099,P0251,1,952081,2023-07-16 17:11:00
ORDER10436,CUST0099,P0165,5,401997,2024-12-09 21:26:11
ORDER10437,CUST0099,P0287,1,424895,2024-01-31 07:00:27
ORDER10438,CUST0099,P0295,2,553858,2023-12-30 03:13:38
ORDER10439,CUST0099,P0005,1,1150718,2024-05-22 17:12:04
ORDER10440,CUST0099,P0102,10,968261,2023-05-14 22:48:40
ORDER10441,CUST0099,P0023,10,957837,2023-02-01 04:08:37
ORDER10442,CUST0099,P0210,2,805323,2024-11-26 08:38:04
ORDER10443,CUST0099,P0294,5,778461,2023-02-14 11:05:12
ORDER10444,CUST0099,P0284,1,934838,2023-01-07 06:02:42
ORDER10445,CUST0099,P0072,10,895832,2023-02-21 12:00:18
ORDER10446,CUST0099,P0269,10,1036911,2024-09-12 15:25:11
ORDER10447,CUST0099,P0285,5,1243004,2025-01-30 06:07:31
ORDER10448,CUST0100,P0170,5,839401,2024-08-14 23:32:06
ORDER10449,CUST0100,P0036,2,701808,2023-05-16 06:52:08
ORDER10450,CUST0101,P0070,10,554837,2023-03-16 18:35:36
ORDER10451,CUST0101,P0251,1,952081,2023-07-04 19:57:07
ORDER10452,CUST0101,P0120,3,1032970,2024-02-17 01:41:33
ORDER10453,CUST0101,P0203,10,184722,2024-12-21 10:19:31
ORDER10454,CUST0101,P0063,5,418626,2024-04-20 09:00:37
ORDER10455,CUST0101,P0134,2,859936,2024-01-05 21:58:59
ORDER10456,CUST0101,P0030,10,613612,2024-04-13 12:48:53
ORDER10457,CUST0101,P0210,5,805323,2024-01-31 17:48:15
ORDER10458,CUST0101,P0144,10,888928,2024-01-28 12:26:52
ORDER10459,CUST0101,P0182,1,1356791,2024-03-31 08:55:51
ORDER10460,CUST0102,P0214,3,5609,2023-08-31 00:47:47
ORDER10461,CUST0103,P0227,5,132970,2024-09-01 19:18:41
ORDER10462,CUST0103,P0048,10,200812,2023-03-03 08:01:32
ORDER10463,CUST0104,P0273,2,876710,2023-06-15 23:59:25
ORDER10464,CUST0104,P0273,3,876710,2024-03-05 00:47:07
ORDER10465,CUST0105,P0189,10,1091976,2024-11-09 05:49:46
ORDER10466,CUST0105,P0070,10,554837,2023-12-07 12:34:58
ORDER10467,CUST0105,P0246,1,1181798,2024-10-19 00:49:30
ORDER10468,CUST0106,P0196,2,662498,2024-08-17 02:15:50
ORDER10469,CUST0106,P0183,2,543898,2024-05-09 18:16:09
ORDER10470,CUST0106,P0278,2,962712,2025-03-22 22:50:50
ORDER10471,CUST0106,P0186,3,288173,2024-01-21 23:07:48
ORDER10472,CUST0106,P0103,3,934641,2023-07-03 12:34:41
ORDER10473,CUST0106,P0289,5,1469896,2024-12-21 01:19:59
ORDER10474,CUST0106,P0267,2,1040583,2023-06-28 04:15:02
ORDER10475,CUST0106,P0227,3,132970,2024-03-28 02:52:42
ORDER10476,CUST0106,P0038,2,1365584,2023-01-27 19:12:44
ORDER10477,CUST0106,P0166,1,325085,2025-02-02 03:24:05
ORDER10478,CUST0106,P0222,3,238961,2023-08-10 06:31:11
ORDER10479,CUST0106,P0159,3,1251236,2023-02-26 19:34:27
ORDER10480,CUST0106,P0065,5,318626,2024-06-02 02:12:45
ORDER10481,CUST0106,P0281,10,364181,2024-03-19 09:46:23
ORDER10482,CUST0106,P0124,2,829631,2023-03-07 09:19:02
ORDER10483,CUST0106,P0292,2,342849,2023-10-16 15:29:05
ORDER10484,CUST0106,P0041,2,1313881,2023-11-05 07:36:27
ORDER10485,CUST0106,P0122,10,1035587,2025-01-03 04:54:57
ORDER10486,CUST0106,P0283,3,1144387,2023-08-24 22:17:48
ORDER10487,CUST0106,P0015,2,1339174,2023-08-22 15:44:23
ORDER10488,CUST0107,P0187,1,312406,2023-03-03 16:47:40
ORDER10489,CUST0107,P0221,3,462567,2024-01-29 08:26:14
ORDER10490,CUST0107,P0177,10,54759,2024-11-13 23:10:09
ORDER10491,CUST0107,P0268,10,743478,2023-02-24 23:50:11
ORDER10492,CUST0107,P0244,5,700313,2024-09-29 10:46:37
ORDER10493,CUST0108,P0215,2,1453982,2024-01-09 20:14:43
ORDER10494,CUST0108,P0116,2,964406,2025-03-27 22:21:36
ORDER10495,CUST0109,P0043,5,1305509,2024-02-19 18:23:25
ORDER10496,CUST0110,P0191,10,553480,2025-02-22 00:14:35
ORDER10497,CUST0110,P0167,2,311368,2024-06-12 02:17:36
ORDER10498,CUST0110,P0185,3,1183931,2024-09-30 05:56:52
ORDER10499,CUST0111,P0263,10,190782,2023-09-28 03:07:15
ORDER10500,CUST0112,P0053,2,165087,2023-08-25 06:27:44
ORDER10501,CUST0112,P0087,3,1212418,2023-05-05 13:57:48
ORDER10502,CUST0112,P0175,5,1107305,2024-02-26 14:42:40
ORDER10503,CUST0113,P0145,2,268601,2023-01-10 04:07:23
ORDER10504,CUST0114,P0038,10,1365584,2023-09-22 11:48:23
ORDER10505,CUST0115,P0218,5,802305,2023-03-10 09:21:05
ORDER10506,CUST0115,P0077,10,865439,2023-03-07 13:40:55
ORDER10507,CUST0115,P0254,2,1464428,2023-10-04 01:24:04
ORDER10508,CUST0115,P0069,1,561134,2023-05-03 16:05:49
ORDER10509,CUST0115,P0175,5,1107305,2023-06-11 08:43:03
ORDER10510,CUST0116,P0032,10,734265,2023-04-02 23:41:38
ORDER10511,CUST0116,P0207,10,1470918,2024-04-09 11:09:50
ORDER10512,CUST0117,P0133,2,1439619,2023-06-15 02:48:16
ORDER10513,CUST0118,P0191,3,553480,2024-08-21 05:03:37
ORDER10514,CUST0119,P0198,10,782381,2023-03-22 03:25:29
ORDER10515,CUST0120,P0236,1,204681,2023-04-01 09:12:55
ORDER10516,CUST0120,P0002,10,310200,2025-03-20 07:23:07
ORDER10517,CUST0120,P0075,1,941544,2024-07-18 08:48:27
ORDER10518,CUST0120,P0065,5,318626,2023-05-16 13:56:18
ORDER10519,CUST0120,P0192,1,666458,2024-09-05 05:00:12
ORDER10520,CUST0120,P0226,10,1058855,2023-09-18 16:09:56
ORDER10521,CUST0120,P0110,1,1438946,2023-01-31 20:31:02
ORDER10522,CUST0120,P0178,2,1188776,2023-02-08 01:31:32
ORDER10523,CUST0120,P0047,3,1377337,2023-07-01 11:49:16
ORDER10524,CUST0120,P0179,2,397102,2023-12-28 15:11:31
ORDER10525,CUST0120,P0205,5,1269772,2023-09-18 18:08:53
ORDER10526,CUST0120,P0194,2,1334080,2024-02-13 11:20:53
ORDER10527,CUST0120,P0199,2,1262519,2024-06-24 06:14:10
ORDER10528,CUST0120,P0105,1,1151797,2024-03-23 12:29:19
ORDER10529,CUST0120,P0092,5,201319,2024-03-25 13:28:17
ORDER10530,CUST0121,P0087,1,1212418,2024-09-28 11:50:18
ORDER10531,CUST0121,P0123,2,933476,2024-02-12 10:56:49
ORDER10532,CUST0121,P0005,3,1150718,2024-04-29 21:18:20
ORDER10533,CUST0121,P0149,3,932198,2023-06-19 06:34:25
ORDER10534,CUST0121,P0108,10,1031112,2023-12-17 14:18:26
ORDER10535,CUST0121,P0139,3,381086,2025-01-07 09:09:21
ORDER10536,CUST0121,P0057,2,656967,2024-11-06 14:04:50
ORDER10537,CUST0121,P0139,3,381086,2024-10-24 14:12:20
ORDER10538,CUST0121,P0050,10,113369,2023-01-19 05:10:38
ORDER10539,CUST0121,P0299,1,1268620,2025-02-13 19:23:58
ORDER10540,CUST0122,P0259,2,677636,2024-10-01 17:12:42
ORDER10541,CUST0122,P0161,10,898110,2025-02-11 22:56:21
ORDER10542,CUST0122,P0083,3,14097,2023-11-10 23:40:57
ORDER10543,CUST0122,P0030,2,613612,2023-11-30 14:25:59
ORDER10544,CUST0122,P0015,3,1339174,2023-11-19 03:36:36
ORDER10545,CUST0123,P0071,5,487747,2024-01-15 05:49:56
ORDER10546,CUST0123,P0280,3,1347232,2024-10-23 06:18:14
ORDER10547,CUST0123,P0143,3,1211158,2024-02-09 22:34:39
ORDER10548,CUST0124,P0200,2,981580,2023-09-03 22:41:56
ORDER10549,CUST0124,P0130,1,1025813,2023-08-28 16:56:27
ORDER10550,CUST0125,P0289,3,1469896,2024-05-14 11:54:49
ORDER10551,CUST0125,P0299,5,1268620,2023-10-03 12:02:50
ORDER10552,CUST0126,P0171,2,309834,2023-09-13 21:40:40
ORDER10553,CUST0126,P0213,10,520344,2023-03-27 00:00:49
ORDER10554,CUST0126,P0295,2,553858,2024-05-20 00:11:33
ORDER10555,CUST0126,P0079,10,737344,2023-08-23 08:41:49
ORDER10556,CUST0126,P0134,2,859936,2025-01-02 13:05:37
ORDER10557,CUST0126,P0081,1,1114340,2024-11-17 09:11:23
ORDER10558,CUST0126,P0066,2,612039,2024-10-14 16:30:57
ORDER10559,CUST0126,P0206,10,464365,2025-02-28 06:46:30
ORDER10560,CUST0126,P0041,10,1313881,2023-06-23 23:01:53
ORDER10561,CUST0126,P0188,5,1284766,2025-03-31 18:55:43
ORDER10562,CUST0127,P0172,1,700575,2023-01-26 07:20:54
ORDER10563,CUST0128,P0220,10,112537,2024-09-23 05:55:43
ORDER10564,CUST0129,P0267,3,1040583,2023-12-03 03:25:46
ORDER10565,CUST0130,P0135,5,1057486,2023-08-20 21:10:07
ORDER10566,CUST0130,P0021,2,1126763,2023-03-20 18:21:36
ORDER10567,CUST0131,P0220,3,112537,2024-01-23 23:56:15
ORDER10568,CUST0131,P0158,10,781993,2023-08-04 13:09:42
ORDER10569,CUST0131,P0123,2,933476,2023-07-09 20:46:29
ORDER10570,CUST0131,P0276,3,538472,2023-11-12 11:18:50
ORDER10571,CUST0131,P0166,1,325085,2024-09-29 13:07:03
ORDER10572,CUST0131,P0127,3,1080254,2023-08-04 01:21:03
ORDER10573,CUST0131,P0178,5,1188776,2025-02-21 05:38:04
ORDER10574,CUST0131,P0235,5,391405,2024-06-21 11:30:38
ORDER10575,CUST0131,P0047,5,1377337,2023-06-20 00:28:38
ORDER10576,CUST0131,P0110,5,1438946,2023-05-22 02:55:05
ORDER10577,CUST0131,P0287,10,424895,2023-09-27 04:22:09
ORDER10578,CUST0131,P0009,1,1477570,2023-10-28 17:24:52
ORDER10579,CUST0131,P0282,1,378408,2024-05-09 23:57:33
ORDER10580,CUST0131,P0280,5,1347232,2024-04-09 13:20:18
ORDER10581,CUST0131,P0247,5,35130,2024-12-01 18:23:24
ORDER10582,CUST0131,P0099,3,169113,2023-12-03 12:48:22
ORDER10583,CUST0131,P0042,10,570537,2024-09-15 21:20:44
ORDER10584,CUST0131,P0232,5,846662,2023-07-10 12:20:29
ORDER10585,CUST0131,P0120,1,1032970,2024-02-16 08:13:47
ORDER10586,CUST0131,P0196,1,662498,2023-01-21 01:34:48
ORDER10587,CUST0132,P0167,10,311368,2023-04-28 19:10:28
ORDER10588,CUST0132,P0099,5,169113,2024-12-15 07:13:37
ORDER10589,CUST0132,P0116,5,964406,2024-07-05 14:32:28
ORDER10590,CUST0132,P0058,5,1116925,2025-01-28 14:44:01
ORDER10591,CUST0132,P0298,2,482631,2024-06-18 02:37:34
ORDER10592,CUST0133,P0045,10,50511,2023-06-02 09:14:28
ORDER10593,CUST0133,P0121,10,659420,2023-06-25 21:51:01
ORDER10594,CUST0134,P0026,2,1087640,2024-06-25 18:50:21
ORDER10595,CUST0135,P0067,3,543586,2023-09-24 16:10:43
ORDER10596,CUST0135,P0197,3,1037925,2023-12-26 16:25:38
ORDER10597,CUST0136,P0015,2,1339174,2023-09-04 10:01:59
ORDER10598,CUST0136,P0080,1,443566,2023-10-15 12:15:54
ORDER10599,CUST0136,P0161,2,898110,2023-08-02 03:16:37
ORDER10600,CUST0137,P0119,10,1492368,2024-09-15 18:21:09
ORDER10601,CUST0137,P0007,10,400157,2023-06-21 12:19:09
ORDER10602,CUST0137,P0278,1,962712,2025-02-20 23:02:37
ORDER10603,CUST0137,P0073,1,908079,2024-11-11 12:23:29
ORDER10604,CUST0137,P0169,2,68442,2024-08-03 02:36:25
ORDER10605,CUST0137,P0289,10,1469896,2024-10-01 01:00:19
ORDER10606,CUST0137,P0163,3,187699,2024-12-23 02:50:05
ORDER10607,CUST0137,P0014,1,480783,2024-01-15 15:43:37
ORDER10608,CUST0137,P0238,3,929398,2023-05-31 11:59:04
ORDER10609,CUST0137,P0081,5,1114340,2024-03-14 18:43:53
ORDER10610,CUST0137,P0119,10,1492368,2024-11-19 18:41:33
ORDER10611,CUST0137,P0152,5,632396,2025-01-15 14:43:07
ORDER10612,CUST0137,P0139,1,381086,2024-12-21 05:21:14
ORDER10613,CUST0137,P0130,5,1025813,2024-10-04 17:19:23
ORDER10614,CUST0137,P0166,10,325085,2023-09-20 14:08:09
ORDER10615,CUST0138,P0181,3,743206,2024-08-10 07:49:22
ORDER10616,CUST0138,P0072,10,895832,2024-08-26 23:13:08
ORDER10617,CUST0138,P0240,1,534330,2024-09-07 01:41:01
ORDER10618,CUST0138,P0242,3,1134297,2024-05-21 13:01:38
ORDER10619,CUST0138,P0225,5,241488,2024-03-03 19:16:04
ORDER10620,CUST0139,P0172,1,700575,2023-12-10 23:15:25
ORDER10621,CUST0139,P0274,10,455351,2023-09-16 21:49:36
ORDER10622,CUST0139,P0098,2,74841,2023-01-06 04:35:52
ORDER10623,CUST0139,P0155,5,998733,2024-09-07 23:47:32
ORDER10624,CUST0139,P0045,5,50511,2024-06-26 07:42:56
ORDER10625,CUST0140,P0024,3,1144027,2023-02-10 11:51:56
ORDER10626,CUST0141,P0158,3,781993,2023-01-29 18:11:55
ORDER10627,CUST0142,P0166,1,325085,2024-06-27 16:35:23
ORDER10628,CUST0142,P0037,2,165075,2025-01-22 14:55:13
ORDER10629,CUST0142,P0193,10,277468,2024-05-02 21:44:13
ORDER10630,CUST0142,P0284,10,934838,2023-06-29 06:29:59
ORDER10631,CUST0142,P0178,1,1188776,2024-04-15 13:27:18
ORDER10632,CUST0142,P0077,2,865439,2024-10-17 15:40:17
ORDER10633,CUST0142,P0263,3,190782,2023-03-22 21:50:04
ORDER10634,CUST0142,P0096,3,282244,2023-04-18 15:51:59
ORDER10635,CUST0142,P0068,2,1324165,2023-03-06 02:22:19
ORDER10636,CUST0142,P0197,2,1037925,2024-09-02 12:16:22
ORDER10637,CUST0142,P0225,2,241488,2024-03-26 17:01:01
ORDER10638,CUST0142,P0290,10,880359,2023-05-30 01:03:56
ORDER10639,CUST0142,P0087,5,1212418,2024-01-14 14:39:15
ORDER10640,CUST0142,P0110,10,1438946,2023-06-11 00:07:29
ORDER10641,CUST0142,P0160,1,1112297,2024-04-06 04:49:44
ORDER10642,CUST0142,P0097,2,602582,2023-05-08 04:12:38
ORDER10643,CUST0142,P0236,1,204681,2023-12-30 12:49:19
ORDER10644,CUST0142,P0026,2,1087640,2024-08-04 18:14:09
ORDER10645,CUST0142,P0009,10,1477570,2023-02-27 07:46:56
ORDER10646,CUST0142,P0145,10,268601,2023-05-28 08:52:03
ORDER10647,CUST0143,P0161,1,898110,2023-07-26 01:35:28
ORDER10648,CUST0144,P0226,3,1058855,2023-12-08 06:24:09
ORDER10649,CUST0144,P0242,5,1134297,2023-05-01 17:50:21
ORDER10650,CUST0144,P0242,5,1134297,2024-08-30 06:24:10
ORDER10651,CUST0145,P0283,10,1144387,2023-05-14 12:55:16
ORDER10652,CUST0145,P0185,3,1183931,2025-01-28 15:54:41
ORDER10653,CUST0145,P0036,5,701808,2024-04-23 06:13:52
ORDER10654,CUST0145,P0276,2,538472,2025-03-07 02:47:44
ORDER10655,CUST0145,P0177,5,54759,2024-08-01 19:29:43
ORDER10656,CUST0145,P0228,3,1099971,2024-08-17 04:43:36
ORDER10657,CUST0145,P0007,3,400157,2024-07-19 09:38:45
ORDER10658,CUST0145,P0272,10,1195004,2023-03-12 16:22:51
ORDER10659,CUST0145,P0092,1,201319,2024-08-08 05:59:22
ORDER10660,CUST0145,P0200,1,981580,2023-08-07 02:01:57
ORDER10661,CUST0146,P0061,3,1214035,2023-02-25 21:47:51
ORDER10662,CUST0146,P0126,10,139260,2024-09-11 15:44:53
ORDER10663,CUST0146,P0066,5,612039,2025-02-26 09:00:37
ORDER10664,CUST0147,P0246,5,1181798,2023-10-01 20:01:46
ORDER10665,CUST0147,P0144,5,888928,2024-11-22 10:03:02
ORDER10666,CUST0148,P0166,10,325085,2023-09-06 04:10:31
ORDER10667,CUST0149,P0110,3,1438946,2024-04-11 05:18:05
ORDER10668,CUST0150,P0162,5,489393,2024-11-09 04:33:47
ORDER10669,CUST0150,P0294,5,778461,2024-01-14 00:22:54
ORDER10670,CUST0151,P0292,5,342849,2023-07-01 16:49:38
ORDER10671,CUST0151,P0064,2,627723,2024-12-21 00:20:24
ORDER10672,CUST0151,P0045,1,50511,2023-04-01 10:51:50
ORDER10673,CUST0151,P0059,5,525670,2025-01-08 23:33:17
ORDER10674,CUST0151,P0017,3,1142898,2024-05-14 16:18:46
ORDER10675,CUST0151,P0080,5,443566,2023-07-07 20:51:35
ORDER10676,CUST0151,P0288,10,330155,2024-01-08 04:01:42
ORDER10677,CUST0151,P0276,2,538472,2023-02-19 00:03:26
ORDER10678,CUST0151,P0281,5,364181,2024-11-22 13:11:08
ORDER10679,CUST0151,P0021,1,1126763,2023-02-11 17:43:09
ORDER10680,CUST0152,P0162,10,489393,2024-08-26 19:37:26
ORDER10681,CUST0152,P0095,10,1063747,2024-11-28 05:07:02
ORDER10682,CUST0152,P0282,3,378408,2023-03-03 10:15:28
ORDER10683,CUST0153,P0072,3,895832,2024-10-15 01:18:05
ORDER10684,CUST0153,P0189,1,1091976,2024-03-29 07:38:03
ORDER10685,CUST0153,P0072,5,895832,2024-01-29 11:47:10
ORDER10686,CUST0154,P0079,3,737344,2023-04-17 19:38:06
ORDER10687,CUST0154,P0190,10,744759,2023-05-16 10:20:20
ORDER10688,CUST0154,P0067,1,543586,2024-11-29 20:33:55
ORDER10689,CUST0154,P0172,2,700575,2024-04-08 11:18:35
ORDER10690,CUST0154,P0255,10,644240,2025-02-04 21:42:25
ORDER10691,CUST0155,P0155,10,998733,2024-05-07 11:22:49
ORDER10692,CUST0155,P0249,1,335083,2023-03-11 16:46:44
ORDER10693,CUST0155,P0215,5,1453982,2023-12-07 20:32:13
ORDER10694,CUST0155,P0038,5,1365584,2025-03-30 17:52:08
ORDER10695,CUST0155,P0259,1,677636,2024-05-15 21:00:26
ORDER10696,CUST0155,P0212,2,48131,2023-11-20 03:50:22
ORDER10697,CUST0155,P0130,2,1025813,2025-01-30 17:22:16
ORDER10698,CUST0155,P0247,10,35130,2024-08-15 14:35:26
ORDER10699,CUST0155,P0149,3,932198,2024-05-12 08:51:44
ORDER10700,CUST0155,P0134,2,859936,2023-09-09 22:48:49
ORDER10701,CUST0156,P0281,2,364181,2024-01-10 17:57:18
ORDER10702,CUST0157,P0071,2,487747,2023-04-23 06:01:32
ORDER10703,CUST0157,P0151,3,1452123,2025-03-17 01:38:45
ORDER10704,CUST0157,P0101,1,1089282,2024-02-13 01:02:07
ORDER10705,CUST0157,P0092,10,201319,2023-06-07 14:06:04
ORDER10706,CUST0157,P0060,10,1402733,2024-06-12 05:25:19
ORDER10707,CUST0157,P0248,1,67319,2024-04-21 14:58:50
ORDER10708,CUST0157,P0002,3,310200,2023-05-27 06:03:49
ORDER10709,CUST0157,P0289,5,1469896,2023-12-29 02:54:41
ORDER10710,CUST0157,P0092,5,201319,2024-10-13 17:25:58
ORDER10711,CUST0157,P0281,10,364181,2025-03-21 07:55:22
ORDER10712,CUST0157,P0189,2,1091976,2023-04-22 15:42:04
ORDER10713,CUST0157,P0003,1,1022091,2024-07-20 21:31:30
ORDER10714,CUST0157,P0281,3,364181,2023-02-07 12:31:54
ORDER10715,CUST0157,P0138,5,1393025,2024-04-20 03:39:38
ORDER10716,CUST0157,P0061,10,1214035,2023-09-12 19:28:36
ORDER10717,CUST0157,P0239,1,458782,2024-09-12 14:47:33
ORDER10718,CUST0157,P0255,2,644240,2024-08-05 03:36:38
ORDER10719,CUST0157,P0056,1,1097858,2023-10-01 04:19:44
ORDER10720,CUST0157,P0260,2,1073481,2025-01-30 16:34:53
ORDER10721,CUST0157,P0161,3,898110,2025-03-09 14:35:32
ORDER10722,CUST0158,P0015,3,1339174,2024-09-20 01:54:08
ORDER10723,CUST0158,P0084,3,957018,2024-02-08 13:18:35
ORDER10724,CUST0158,P0205,3,1269772,2024-07-05 22:48:41
ORDER10725,CUST0159,P0017,5,1142898,2025-03-21 23:51:20
ORDER10726,CUST0159,P0034,1,139108,2024-08-03 23:20:57
ORDER10727,CUST0159,P0259,1,677636,2024-06-02 01:06:17
ORDER10728,CUST0160,P0016,1,1172540,2023-10-16 01:24:25
ORDER10729,CUST0160,P0296,2,928656,2023-09-11 01:51:38
ORDER10730,CUST0161,P0290,5,880359,2023-05-06 22:55:21
ORDER10731,CUST0161,P0083,1,14097,2024-03-10 20:22:55
ORDER10732,CUST0161,P0121,2,659420,2023-07-01 20:53:14
ORDER10733,CUST0161,P0097,2,602582,2024-06-09 00:59:18
ORDER10734,CUST0161,P0293,10,820660,2024-11-21 18:22:14
ORDER10735,CUST0161,P0128,5,84873,2024-04-04 03:48:38
ORDER10736,CUST0161,P0185,1,1183931,2023-03-26 10:42:33
ORDER10737,CUST0161,P0231,1,1024092,2024-03-11 23:43:48
ORDER10738,CUST0161,P0264,1,1273956,2024-11-28 22:24:21
ORDER10739,CUST0161,P0272,1,1195004,2023-12-13 19:40:45
ORDER10740,CUST0162,P0161,2,898110,2024-09-07 07:11:33
ORDER10741,CUST0162,P0269,3,1036911,2024-03-13 22:28:48
ORDER10742,CUST0162,P0232,5,846662,2024-07-11 09:36:35
ORDER10743,CUST0162,P0217,2,543920,2023-07-27 07:07:49
ORDER10744,CUST0162,P0177,10,54759,2024-02-10 07:38:56
ORDER10745,CUST0163,P0253,10,143687,2023-12-23 22:18:56
ORDER10746,CUST0163,P0239,3,458782,2023-08-10 14:43:54
ORDER10747,CUST0163,P0214,2,5609,2023-04-14 06:44:58
ORDER10748,CUST0164,P0112,3,225319,2023-09-22 11:48:48
ORDER10749,CUST0164,P0079,2,737344,2023-04-14 09:48:17
ORDER10750,CUST0164,P0051,10,248074,2024-10-11 21:17:20
ORDER10751,CUST0164,P0287,5,424895,2024-10-15 16:20:40
ORDER10752,CUST0164,P0008,10,453391,2023-07-21 09:23:04
ORDER10753,CUST0165,P0267,5,1040583,2023-11-08 21:16:41
ORDER10754,CUST0165,P0062,5,501977,2023-05-20 08:54:22
ORDER10755,CUST0166,P0018,5,627063,2023-08-01 18:36:47
ORDER10756,CUST0166,P0053,2,165087,2025-03-14 19:18:49
ORDER10757,CUST0166,P0273,5,876710,2023-06-15 03:03:46
ORDER10758,CUST0166,P0160,10,1112297,2023-02-18 10:57:14
ORDER10759,CUST0166,P0041,5,1313881,2024-04-15 15:24:56
ORDER10760,CUST0166,P0015,3,1339174,2023-01-04 10:33:00
ORDER10761,CUST0166,P0009,2,1477570,2025-02-15 03:30:33
ORDER10762,CUST0166,P0272,3,1195004,2023-04-26 00:31:05
ORDER10763,CUST0166,P0184,10,582722,2023-12-28 16:40:03
ORDER10764,CUST0166,P0047,3,1377337,2024-08-09 00:27:28
ORDER10765,CUST0166,P0056,1,1097858,2024-08-21 17:32:17
ORDER10766,CUST0166,P0299,5,1268620,2023-10-20 23:12:43
ORDER10767,CUST0166,P0222,1,238961,2024-08-03 16:06:59
ORDER10768,CUST0166,P0262,2,1476322,2025-03-13 02:48:03
ORDER10769,CUST0166,P0063,5,418626,2023-12-29 07:16:49
ORDER10770,CUST0166,P0094,10,617731,2024-09-13 18:07:23
ORDER10771,CUST0166,P0160,2,1112297,2024-10-28 17:04:38
ORDER10772,CUST0166,P0040,10,203541,2024-12-01 08:26:29
ORDER10773,CUST0166,P0075,3,941544,2023-02-10 08:36:29
ORDER10774,CUST0166,P0076,10,10597,2024-09-15 14:22:14
ORDER10775,CUST0167,P0136,5,616742,2023-12-03 07:12:16
ORDER10776,CUST0167,P0219,5,1400210,2024-09-12 03:22:41
ORDER10777,CUST0167,P0126,3,139260,2023-09-28 17:00:18
ORDER10778,CUST0167,P0135,2,1057486,2025-03-20 10:41:38
ORDER10779,CUST0167,P0130,2,1025813,2023-05-04 01:48:27
ORDER10780,CUST0167,P0086,2,142976,2023-04-11 11:03:47
ORDER10781,CUST0167,P0118,1,380084,2024-08-30 01:30:44
ORDER10782,CUST0167,P0290,1,880359,2024-10-23 00:14:27
ORDER10783,CUST0167,P0277,10,1173518,2024-08-22 10:28:50
ORDER10784,CUST0167,P0052,2,151130,2025-02-10 08:08:26
ORDER10785,CUST0167,P0207,5,1470918,2024-03-18 08:42:16
ORDER10786,CUST0167,P0274,1,455351,2024-12-07 09:00:07
ORDER10787,CUST0167,P0042,10,570537,2023-03-17 09:07:37
ORDER10788,CUST0167,P0040,5,203541,2025-03-18 19:31:35
ORDER10789,CUST0167,P0087,10,1212418,2024-10-31 10:51:10
